time,x=0.000000,x=0.100000,x=0.200000,x=0.300000,x=0.400000,x=0.500000,x=0.600000,x=0.700000,x=0.800000,x=0.900000,x=1.000000,x=1.100000,x=1.200000,x=1.300000,x=1.400000,x=1.500000,x=1.600000,x=1.700000,x=1.800000,x=1.900000,x=2.000000,x=2.100000,x=2.200000,x=2.300000,x=2.400000,x=2.500000,x=2.600000,x=2.700000,x=2.800000,x=2.900000,x=3.000000,x=3.100000,x=3.200000,x=3.300000,x=3.400000,x=3.500000,x=3.600000,x=3.700000,x=3.800000,x=3.900000,x=4.000000,x=4.100000,x=4.200000,x=4.300000,x=4.400000,x=4.500000,x=4.600000,x=4.700000,x=4.800000,x=4.900000,x=5.000000,x=5.100000,x=5.200000,x=5.300000,x=5.400000,x=5.500000,x=5.600000,x=5.700000,x=5.800000,x=5.900000,x=6.000000,x=6.100000,x=6.200000
0.50000000,0.51139677,0.64725688,0.78133714,0.91015562,1.03349513,1.15250378,1.26662612,1.37412812,1.47326737,1.56276170,1.64164687,1.70912558,1.76452311,1.80728594,1.83698680,1.85332893,1.85614905,1.84541897,1.82124591,1.78387140,1.73366887,1.67113993,1.59690935,1.51171881,1.41641951,1.31196365,1.19939491,1.07983806,0.95448765,0.82459616,0.69146140,0.55641363,0.42080219,0.28598207,0.15330035,0.02408273,-0.10037968,-0.21884329,-0.33012446,-0.43311130,-0.52677480,-0.61017910,-0.68249086,-0.74298757,-0.79106475,-0.82624204,-0.84816796,-0.85662343,-0.85152397,-0.83292053,-0.80099898,-0.75607829,-0.69860727,-0.62916064,-0.54844071,-0.45731912,-0.35697784,-0.24904466,-0.13516042,-0.01590667,0.10974819,0.24154483,0.37615038
0.55000000,0.56126291,0.69876843,0.83534358,0.96702978,1.09248580,1.21259591,1.32753196,1.43605080,1.53637391,1.62703934,1.70698035,1.77536516,1.83150673,1.87484390,1.90494367,1.92150529,1.92436328,1.91348909,1.88899137,1.85111489,1.80023809,1.73686934,1.66164177,1.57530705,1.47872780,1.37286901,1.25878838,1.13762578,1.01059181,0.87895576,0.74403289,0.60717131,0.46973850,0.33310763,0.19864387,0.06769076,-0.05844329,-0.17849797,-0.29127374,-0.39564378,-0.49056526,-0.57508975,-0.64837272,-0.70968195,-0.75840485,-0.79405460,-0.81627501,-0.82484404,-0.81967609,-0.80082278,-0.76847251,-0.72294849,-0.66470576,-0.59432979,-0.51255442,-0.42034643,-0.31905598,-0.21034846,-0.09541292,0.02584699,0.15422348,0.28844606,0.42472364
0.60000000,0.61125969,0.74999637,0.88828082,1.02241039,1.15006014,1.27133928,1.38683310,1.49594612,1.59708093,1.68864369,1.76943052,1.83854962,1.89529517,1.93909863,1.96952226,1.98626207,1.98915082,1.97815963,1.95339832,1.91511430,1.86369010,1.79963952,1.72360254,1.63633890,1.53872050,1.43172271,1.31641463,1.19394837,1.06554757,0.93249518,0.79612060,0.65778645,0.51887492,0.38077396,0.24486344,0.11250132,-0.01498987,-0.13633628,-0.25032547,-0.35581848,-0.45176127,-0.53719521,-0.61126668,-0.67323556,-0.72248270,-0.75851603,-0.78097551,-0.78963675,-0.78441319,-0.76535703,-0.73265868,-0.68664491,-0.62777692,-0.55665703,-0.47407453,-0.38112403,-0.27928046,-0.17004560,-0.05400871,0.06931928,0.20001623,0.33591565,0.47346269
0.65000000,0.66136946,0.80101460,0.94030203,1.07627537,1.20600843,1.32856999,1.44451395,1.55386173,1.65541346,1.74756508,1.82897054,1.89864659,1.95585409,2.00001460,2.03068623,2.04756251,2.05047480,2.03939401,2.01443086,1.97583476,1.92399136,1.85941866,1.78276185,1.69478685,1.59637269,1.48850269,1.37225465,1.24879007,1.11934259,0.98520559,0.84771932,0.70825751,0.56821361,0.42898689,0.29196846,0.15852737,0.02999690,-0.09233869,-0.20725709,-0.31361006,-0.41033495,-0.49646532,-0.57114060,-0.63361464,-0.68326322,-0.71959029,-0.74223285,-0.75096469,-0.74569855,-0.72648706,-0.69352218,-0.64713389,-0.58779206,-0.51612953,-0.43302060,-0.33969313,-0.23763479,-0.12798198,-0.01074911,0.11453712,0.24699144,0.38389078,0.52238131
0.70000000,0.71154590,0.85183508,0.99155929,1.12869437,1.26018616,1.38409095,1.50049878,1.60982849,1.71141425,1.80381456,1.88558693,1.95563286,2.01315740,2.05756462,2.08840778,2.10537844,2.10830701,2.09716425,2.07206149,2.03324954,1.98111621,1.91618238,1.83909686,1.75062987,1.65166532,1.54319205,1.42629389,1.30213883,1.17196741,1.03708024,0.89882508,0.75858332,0.61775622,0.47775087,0.33996616,0.20577879,0.07652951,-0.04649025,-0.16205134,-0.26899908,-0.36626491,-0.45287698,-0.52796988,-0.59079331,-0.64071955,-0.67724978,-0.70001897,-0.70879964,-0.70350406,-0.68418513,-0.65103613,-0.60439110,-0.54473579,-0.47275475,-0.38942987,-0.29608078,-0.19404773,-0.08397280,0.03450456,0.16144178,0.29501283,0.43236483,0.57152219
0.75000000,0.76173367,0.90242331,1.04217069,1.17979607,1.31253676,1.43771271,1.55465684,1.66384032,1.76513076,1.85742405,1.93928315,2.00949631,2.06718778,2.11172997,2.14266766,2.15969038,2.16262795,2.15145100,2.12627122,2.08734019,2.03504690,1.96991384,1.89259181,1.80385338,1.70458520,1.59577911,1.47852228,1.35398630,1.22341549,1.08811446,0.94943511,0.80876306,0.66750388,0.52706897,0.38886151,0.25426243,0.12461659,0.00121938,-0.11469626,-0.22197214,-0.31953640,-0.40641421,-0.48173750,-0.54475368,-0.59483312,-0.63147542,-0.65431448,-0.66312209,-0.65781026,-0.63843215,-0.60518263,-0.55840338,-0.49860941,-0.42656058,-0.34334527,-0.25028097,-0.14839761,-0.03784014,0.08180951,0.20991875,0.34397333,0.48137273,0.62093838
0.80000000,0.81188427,0.95272001,1.09220331,1.22972865,1.36309150,1.48929193,1.60682389,1.71584253,1.81659795,1.90844113,1.99008211,2.06023867,2.11793783,2.16250068,2.19345531,2.21048762,2.21342684,2.20224357,2.17704955,2.13809650,2.08577364,2.02060375,1.94323799,1.85444938,1.75512505,1.64625743,1.52893429,1.40432788,1.27368322,1.13830568,0.99954789,0.85879629,0.71745722,0.57694289,0.43865727,0.30398207,0.17426292,0.05079592,-0.06518528,-0.17252183,-0.27014127,-0.35706820,-0.43243410,-0.49548592,-0.54559367,-0.58225670,-0.60510867,-0.61392126,-0.60860647,-0.58921791,-0.55595380,-0.50917130,-0.44943325,-0.37759062,-0.29479938,-0.20224367,-0.10053196,0.01055135,0.13114107,0.25983392,0.39381115,0.53097079,0.67067784
0.85000000,0.86196557,1.00266252,1.14167223,1.27862448,1.41195000,1.53875739,1.65683432,1.76573338,1.86582146,1.95691821,2.03802572,2.10787831,2.16541189,2.20987612,2.24076895,2.25776818,2.26070172,2.24954002,2.22439457,2.18551663,2.13329464,2.06825040,1.99103380,1.90241638,1.80328355,1.69462583,1.57752889,1.45316272,1.32276995,1.18765342,1.04916316,0.90868293,0.76761637,0.62737295,0.48935395,0.35493840,0.22546935,0.10224040,-0.01351718,-0.12064679,-0.21807801,-0.30483735,-0.38005794,-0.44298819,-0.49299934,-0.52959168,-0.55239959,-0.56119521,-0.55589088,-0.53654167,-0.50335351,-0.45671181,-0.39724634,-0.32589425,-0.24379890,-0.15187589,-0.05029702,0.06127019,0.18241021,0.31106615,0.44451123,0.58121704,0.72077345
0.90000000,0.91196472,1.05220086,1.19055184,1.32657634,1.45924899,1.58611810,1.70455473,1.81337935,1.91276710,2.00289835,2.08317010,2.15245199,2.20962831,2.25386611,2.28461592,2.30153895,2.30445941,2.29334709,2.26831291,2.22960700,2.17761609,2.11285967,2.03598476,1.94775946,1.84906529,1.74088838,1.62430959,1.50049374,1.37067795,1.23615931,1.09828187,0.95842326,0.81798091,0.67835807,0.54094980,0.40712904,0.27823288,0.15554922,0.04030386,-0.06635170,-0.16335179,-0.24972722,-0.32461496,-0.38726675,-0.43705660,-0.47348702,-0.49619401,-0.50495081,-0.49967085,-0.48041314,-0.44739947,-0.40105988,-0.34210208,-0.27151338,-0.19031452,-0.09905551,0.00243122,0.11431014,0.23549198,0.36352926,0.49609526,0.63215658,0.77123946
0.95000000,0.96188559,1.10130643,1.23879362,1.37362827,1.50512893,1.63145342,1.74991031,1.85864044,1.95736029,2.04640106,2.12557645,2.19401398,2.25062174,2.29449253,2.32501322,2.34181576,2.34471552,2.33368025,2.30881975,2.27038237,2.21875217,2.15444502,2.07810346,1.99049025,1.89248081,1.78505442,1.66928444,1.54632760,1.41741246,1.28382708,1.14690622,1.00801793,0.86854995,0.72989579,0.59344084,0.46054851,0.33254661,0.21071411,0.09626831,-0.00964729,-0.10597441,-0.19175058,-0.26611876,-0.32833588,-0.37778029,-0.41395796,-0.43650746,-0.44520391,-0.43996345,-0.42085404,-0.38812541,-0.34226781,-0.28405976,-0.21446930,-0.13428023,-0.04365457,0.05772244,0.16959888,0.29025621,0.41718072,0.54860553,0.68381378,0.82207312
1.00000000,1.01174303,1.14997334,1.28634489,1.41977984,1.54970651,1.67488978,1.79289770,1.90139921,1.99949699,2.08741271,2.16529903,2.23263178,2.28844421,2.33179130,2.36198863,2.37862370,2.38149448,2.37056362,2.34593877,2.30786576,2.25672499,2.19302745,2.11740956,2.03062689,1.93354653,1.82713849,1.71246595,1.59067469,1.46298160,1.33066256,1.19503964,1.05746795,0.91932206,0.78198227,0.64682085,0.51518828,0.38839979,0.26772220,0.15436129,0.04944972,-0.04596426,-0.13092732,-0.20459052,-0.26621785,-0.31519355,-0.35102829,-0.37336422,-0.38197961,-0.37679645,-0.35789989,-0.32558211,-0.28040123,-0.22317340,-0.15475350,-0.07560316,0.01443407,0.11557975,0.22701917,0.34659289,0.47201788,0.60208790,0.73619132,0.87325981
1.05000000,1.06155612,1.19821415,1.33316376,1.46499993,1.59305844,1.71657132,1.83358235,1.94158586,2.03906392,2.12588484,2.20237293,2.26837816,2.32316414,2.36581412,2.39558207,2.41199770,2.41482969,2.40402999,2.37970211,2.34208839,2.29156456,2.22863542,2.15392975,2.06819397,1.97228474,1.86716035,1.75387116,1.63354912,1.50739645,1.37667363,1.24268679,1.10677469,0.97029531,0.83461232,0.70108141,0.57103678,0.44577779,0.32655599,0.21456261,0.11091664,0.01665367,-0.06728443,-0.14005900,-0.20094289,-0.24932779,-0.28473032,-0.30679745,-0.31531278,-0.31020961,-0.29160171,-0.25983656,-0.21553180,-0.15948039,-0.09232594,-0.01418202,0.07527325,0.17594175,0.28643577,0.40442740,0.52806552,0.65657789,0.78927424,0.92477923
1.10000000,1.11134239,1.24605260,1.37922800,1.50924451,1.63521786,1.75663212,1.87208232,1.97919360,2.07596333,2.16174204,2.23680537,2.30132075,2.35486228,2.39662918,2.42584729,2.44198352,2.44476378,2.43412080,2.41015030,2.37308961,2.32330867,2.26130484,2.18769764,2.10322252,2.00872353,1.90514488,1.79352148,1.67496865,1.55067092,1.42187024,1.28985353,1.15593988,1.02146728,0.88777937,0.75621189,0.62807942,0.50466224,0.38719347,0.27684682,0.17472485,0.08184793,-0.00085596,-0.07256045,-0.13254912,-0.18022260,-0.21510488,-0.23684947,-0.24524898,-0.24025630,-0.22202669,-0.19096820,-0.14772752,-0.09299318,-0.02712204,0.05007001,0.13886717,0.23869709,0.34772098,0.46372401,0.58535959,0.71209247,0.84303672,0.97661113
1.15000000,1.16111408,1.29351600,1.42453724,1.55247343,1.67618181,1.79517616,1.90854387,2.01428094,2.11013636,2.19489816,2.26857334,2.33151142,2.38362476,2.42431996,2.45285325,2.46863893,2.47134916,2.46088623,2.43733220,2.40091682,2.35200288,2.29107894,2.21875372,2.13574986,2.04289672,1.94112205,1.83144274,1.71495469,1.59282180,1.46626438,1.33654694,1.20496560,1.07283505,0.94147551,0.81219948,0.68629864,0.56503096,0.44960808,0.34118330,0.24083994,0.14958061,0.06831714,-0.00213852,-0.06108240,-0.10792572,-0.14220142,-0.16357224,-0.17184559,-0.16700471,-0.14925711,-0.11906251,-0.07704283,-0.02369693,0.04093250,0.11720363,0.20515883,0.30370685,0.41077332,0.52447932,0.64393183,0.76862778,0.89744918,1.02873909
1.20000000,1.21087676,1.34062906,1.46910990,1.59466267,1.71592557,1.83226807,1.94311520,2.04696129,2.14157935,2.22527755,2.29762922,2.35897833,2.40953396,2.44898157,2.47668445,2.49203518,2.49464889,2.48438552,2.46130497,2.42562536,2.37770031,2.31800815,2.24714523,2.16581958,2.07484377,1.97512682,1.86766506,1.75353221,1.63386865,1.50987002,1.38277526,1.25385428,1.12439520,0.99569155,0.86902927,0.74567394,0.62685809,0.51376889,0.40753628,0.30922170,0.21980749,0.14018703,0.07115587,0.01340367,-0.03249300,-0.06607826,-0.08702815,-0.09517313,-0.09053829,-0.07338696,-0.04420251,-0.00351103,0.04844556,0.11190215,0.18721812,0.27403933,0.37082860,0.47552624,0.58670930,0.70379849,0.82616186,0.95248382,1.08115216
1.25000000,1.26062998,1.38741034,1.51297687,1.63581022,1.75441925,1.86793498,1.97592469,2.07738333,2.17034951,2.25283636,2.32391396,2.38372317,2.43265911,2.47071441,2.49743969,2.51225795,2.51473778,2.50468745,2.48213422,2.44727844,2.40046160,2.34215001,2.27292606,2.19348137,2.10460972,2.00719910,1.90222280,1.79072970,1.67383381,1.55270311,1.42854790,1.30260870,1.17614385,1.05041695,0.92668421,0.80618194,0.69011416,0.57964056,0.47586498,0.37982430,0.29247813,0.21469919,0.14726461,0.09084792,0.04601148,0.01319696,-0.00729108,-0.01531623,-0.01095457,0.00548386,0.03354002,0.07285843,0.12348184,0.18582185,0.26005578,0.34536576,0.43993660,0.54194674,0.65043409,0.76495487,0.88466032,1.00811788,1.13384455
1.30000000,1.31036925,1.43387141,1.55617436,1.67593596,1.79164221,1.90217676,2.00706760,2.10570735,2.19655915,2.27757899,2.34737529,2.40572514,2.45304899,2.48961611,2.51522861,2.52940760,2.53170350,2.52187106,2.49989418,2.46594710,2.42035473,2.36356901,2.29615660,2.21879094,2.13224502,2.03738358,1.93515446,1.82657908,1.71274229,1.59478152,1.47387539,1.35123195,1.22807663,1.10563993,0.98514522,0.86779644,0.75476608,0.64718353,0.54612370,0.45259636,0.36753599,0.29179247,0.22612251,0.17118158,0.12751526,0.09554656,0.07555259,0.06762621,0.07163803,0.08725711,0.11411142,0.15207648,0.20145311,0.26268158,0.33560700,0.41898291,0.51093428,0.61002608,0.71566477,0.82737538,0.94408291,1.06433431,1.18681388
1.35000000,1.36008842,1.48001812,1.59873783,1.71507703,1.82759269,1.93498078,2.03660291,2.13208319,2.22036034,2.29956592,2.36798692,2.42495175,2.47072897,2.50577318,2.53016598,2.54359771,2.54564740,2.53602668,2.51466821,2.48171028,2.43745497,2.38233647,2.31690362,2.24180986,2.15780544,2.06572969,1.96650261,1.86111563,1.75062176,1.63612501,1.51876939,1.39972749,1.28018872,1.16134748,1.04439120,0.93048846,0.82077734,0.71635404,0.61826192,0.52748108,0.44491858,0.37139929,0.30765746,0.25432823,0.21193702,0.18088196,0.16140320,0.15354223,0.15712546,0.17184403,0.19747919,0.23416472,0.28237636,0.34241890,0.41372409,0.49474363,0.58375735,0.67976644,0.78239444,0.89101774,1.00438910,1.12112057,1.24005904
1.40000000,1.40978188,1.52585314,1.64069812,1.75328086,1.86229148,1.96633697,2.06455919,2.15663447,2.24192422,2.31891149,2.38576467,2.44137437,2.48570380,2.51925422,2.54236445,2.55495189,2.55668444,2.54725678,2.52654943,2.49465508,2.45184478,2.39853034,2.33524008,2.26260542,2.18135192,2.09229141,1.99631376,1.89437793,1.78750244,1.67675516,1.56324263,1.44809904,1.33247486,1.21752536,1.10439909,0.99422637,0.88810800,0.78710429,0.69222443,0.60441643,0.52455761,0.45344573,0.39179041,0.34020364,0.29918598,0.26910280,0.25014784,0.24230986,0.24539480,0.25917169,0.28362948,0.31914102,0.36622943,0.42492071,0.49424030,0.57252352,0.65836870,0.75116708,0.85059481,0.95582940,1.06554176,1.17846623,1.29357802
1.45000000,1.45944595,1.57137876,1.68208008,1.79059817,1.89578019,1.99624965,2.09094661,2.17945153,2.26141977,2.33577235,2.40077561,2.45498564,2.49796639,2.53010688,2.55192701,2.56359856,2.56494179,2.55567660,2.53564158,2.50487708,2.46361394,2.41223516,2.35124498,2.28125044,2.20295043,2.11712719,2.02463825,1.92640770,1.82341705,1.71669534,1.60730890,1.49635068,1.38492934,1.27415816,1.16514394,1.05897590,0.95671485,0.85938254,0.76795148,0.68333522,0.60637912,0.53785166,0.47843535,0.42871536,0.38916115,0.36009638,0.34166164,0.33380187,0.33634135,0.34918611,0.37255924,0.40700353,0.45294230,0.51003366,0.57698937,0.65222771,0.73474753,0.82421348,0.92021767,1.02175391,1.12750845,1.23636046,1.34736652
1.50000000,1.50907951,1.61659922,1.72290339,1.82707757,1.92811584,2.02474425,2.11577125,2.20059325,2.27899665,2.35032974,2.41313853,2.46581481,2.50751130,2.53835969,2.55894073,2.56966441,2.57055575,2.56141391,2.54205972,2.51248102,2.47285964,2.42354196,2.36500320,2.29782314,2.22267179,2.14029979,2.05153013,1.95724977,1.85840071,1.75597064,1.65098299,1.54448676,1.43754605,1.33122935,1.22659895,1.12470028,1.02655149,0.93313323,0.84537892,0.76416532,0.69030366,0.62453080,0.56749915,0.51976219,0.48175064,0.45373786,0.43581061,0.42789196,0.42987453,0.44185061,0.46426383,0.49771635,0.54239641,0.59758035,0.66182142,0.73378944,0.81287625,0.89887107,0.99119979,1.08873597,1.19026080,1.29478990,1.40141730
1.55000000,1.55868377,1.66152203,1.76318477,1.86276250,1.95936385,2.05186852,2.13904816,2.22009590,2.29477527,2.36276963,2.42301556,2.47393771,2.51435033,2.54402935,2.56347363,2.57326746,2.57366697,2.56460759,2.54593067,2.51758142,2.47968696,2.43254831,2.37660540,2.31240693,2.24059152,2.16187609,2.07704703,1.98695188,1.89249086,1.79460778,1.69428066,1.59251194,1.49031845,1.38872128,1.28873556,1.19136030,1.09756845,1.00829715,0.92443834,0.84682980,0.77624637,0.71339068,0.65888120,0.61323354,0.57683124,0.54989155,0.53245608,0.52446120,0.52592095,0.53713938,0.55872265,0.59120019,0.63443213,0.68737756,0.74861242,0.81716208,0.89272857,0.97508408,1.06346936,1.15672423,1.25377253,1.35373748,1.45572025
