time,x=0.000000,x=0.100000,x=0.200000,x=0.300000,x=0.400000,x=0.500000,x=0.600000,x=0.700000,x=0.800000,x=0.900000,x=1.000000,x=1.100000,x=1.200000,x=1.300000,x=1.400000,x=1.500000,x=1.600000,x=1.700000,x=1.800000,x=1.900000,x=2.000000,x=2.100000,x=2.200000,x=2.300000,x=2.400000,x=2.500000,x=2.600000,x=2.700000,x=2.800000,x=2.900000,x=3.000000,x=3.100000,x=3.200000,x=3.300000,x=3.400000,x=3.500000,x=3.600000,x=3.700000,x=3.800000,x=3.900000,x=4.000000,x=4.100000,x=4.200000,x=4.300000,x=4.400000,x=4.500000,x=4.600000,x=4.700000,x=4.800000,x=4.900000,x=5.000000,x=5.100000,x=5.200000,x=5.300000,x=5.400000,x=5.500000,x=5.600000,x=5.700000,x=5.800000,x=5.900000,x=6.000000,x=6.100000,x=6.200000
1.50000000,-0.91560992,-0.91029417,-0.89590895,-0.87248471,-0.84021665,-0.79968170,-0.75151443,-0.69589182,-0.63273432,-0.56254145,-0.48675605,-0.40711583,-0.32473754,-0.23989598,-0.15254984,-0.06295626,0.02812176,0.11958226,0.21024088,0.29898623,0.38481793,0.46682883,0.54418198,0.61609937,0.68186120,0.74081014,0.79235716,0.83598720,0.87126434,0.89783609,0.91543697,0.92389109,0.92311401,0.91311347,0.89398941,0.86593289,0.82922427,0.78423031,0.73140058,0.67126299,0.60441863,0.53153654,0.45334970,0.37065569,0.28432702,0.19533268,0.10475502,0.01375511,-0.07657130,-0.16543381,-0.25250782,-0.33774943,-0.42082941,-0.50064038,-0.57548970,-0.64394092,-0.70542085,-0.75989619,-0.80710596,-0.84637073,-0.87706469,-0.89891553,-0.91180585
1.55000000,-0.96826543,-0.96261645,-0.94739866,-0.92268234,-0.88859996,-0.84564152,-0.79454476,-0.73575631,-0.66928902,-0.59537785,-0.51514546,-0.43036677,-0.34256585,-0.25244026,-0.16009509,-0.06567446,0.03023219,0.12660603,0.22223494,0.31592205,0.40657509,0.49321072,0.57493222,0.65091278,0.72039043,0.78267032,0.83713004,0.88322544,0.92049595,0.94856917,0.96716459,0.97609643,0.97527543,0.96470980,0.94450512,0.91486325,0.87608036,0.82854398,0.77272908,0.70919346,0.63857254,0.56157457,0.47897846,0.39163849,0.30049989,0.20661977,0.11116371,0.01532332,-0.07987797,-0.17380758,-0.26624521,-0.35701237,-0.44538678,-0.52987643,-0.60874221,-0.68083322,-0.74581569,-0.80356888,-0.85357906,-0.89506463,-0.92747278,-0.95058459,-0.96424247
1.60000000,-1.01850688,-1.01254560,-0.99652146,-0.97055635,-0.93476695,-0.88954530,-0.83564014,-0.77372824,-0.70402697,-0.62664777,-0.54236919,-0.45282268,-0.35979818,-0.26444364,-0.16714519,-0.06803704,0.03245556,0.13344699,0.23374876,0.33210372,0.42733119,0.51836684,0.60424995,0.68410339,0.75712342,0.82257892,0.87981555,0.92826137,0.96743231,0.99693699,1.01648060,1.02586788,1.02500502,1.01390064,0.99266571,0.96151240,0.92075196,0.87079169,0.81213082,0.74535578,0.67113519,0.59021610,0.50342476,0.41167615,0.31599270,0.21751657,0.11747326,0.01703699,-0.08288856,-0.18182150,-0.27955160,-0.37564065,-0.46894553,-0.55771852,-0.64034149,-0.71597369,-0.78439253,-0.84528620,-0.89792352,-0.94150575,-0.97556405,-0.99988978,-1.01427468
1.65000000,-1.06620653,-1.05995750,-1.04316193,-1.01599105,-0.97858750,-0.93126457,-0.87471351,-0.80976323,-0.73688705,-0.65622342,-0.56826419,-0.47437035,-0.37642022,-0.27596287,-0.17376373,-0.07007364,0.03479458,0.14011625,0.24478077,0.34750862,0.44704340,0.54223811,0.63206330,0.71558879,0.79196867,0.86043647,0.92030728,0.97098272,1.01195642,1.04281899,1.06326205,1.07308136,1.07217879,1.06056336,1.03835114,1.00576405,0.96312771,0.91086814,0.84950767,0.77966014,0.70202652,0.61739310,0.52663601,0.43073535,0.33079242,0.22802279,0.12367669,0.01886002,-0.08567032,-0.18953668,-0.29242224,-0.39353680,-0.49135972,-0.58405067,-0.67023138,-0.74932080,-0.82106966,-0.88492688,-0.94001493,-0.98558154,-1.02122505,-1.04670866,-1.06177546
1.70000000,-1.11124419,-1.10473235,-1.08720833,-1.05888049,-1.01994492,-0.97067342,-0.91166553,-0.84381178,-0.76783153,-0.68401515,-0.59268296,-0.49487386,-0.39237975,-0.28703484,-0.18002318,-0.07183729,0.03723276,0.14661800,0.25533221,0.36212071,0.46567544,0.56477091,0.65830516,0.74529119,0.82483950,0.89614864,0.95850428,1.01128297,1.05395727,1.08610078,1.10739232,1.11761917,1.11667914,1.10458162,1.08144749,1.04750789,1.00310195,0.94867345,0.88476660,0.81202165,0.73117162,0.64304334,0.54856640,0.44878959,0.34488937,0.23813249,0.12974979,0.02073486,-0.08829882,-0.19699597,-0.30481709,-0.41058171,-0.51249700,-0.60879171,-0.69837743,-0.78082859,-0.85575422,-0.92237210,-0.97974145,-1.02718875,-1.06434610,-1.09092317,-1.10662533
1.75000000,-1.15350752,-1.14675592,-1.12855244,-1.09912600,-1.05873608,-1.00765463,-0.94638942,-0.87581301,-0.79683355,-0.70996867,-0.61550675,-0.51419068,-0.40758984,-0.29766601,-0.18599198,-0.07339920,0.03973165,0.15294408,0.26540330,0.37592948,0.48319818,0.58591806,0.68291392,0.77313789,0.85565436,0.92962649,0.99431136,1.04906167,1.09333016,1.12667445,1.14876139,1.15937029,1.15839514,1.14584569,1.12184733,1.08663985,1.04057507,0.98411346,0.91782009,0.84236089,0.75850136,0.66711129,0.56917751,0.46581833,0.35827378,0.24782897,0.13564847,0.02258724,-0.09084604,-0.20421406,-0.31666357,-0.42664929,-0.53225079,-0.63189287,-0.72475539,-0.81044085,-0.88834654,-0.95751105,-1.01700388,-1.06623120,-1.10482113,-1.13242074,-1.14871256
1.80000000,-1.19289198,-1.18592074,-1.16709023,-1.13663418,-1.09486972,-1.04210354,-0.97877749,-0.90569337,-0.82386562,-0.73405661,-0.63665230,-0.53218829,-0.42193871,-0.30782721,-0.19172160,-0.07483967,0.04223137,0.15906927,0.27498863,0.38892776,0.49958951,0.60563960,0.70583428,0.79906184,0.88433722,0.96078678,1.02763930,1.08422465,1.12997693,1.16443888,1.18726614,1.19823063,1.19722279,1.18425270,1.15944996,1.12306239,1.07545369,1.01710003,0.94858647,0.87060444,0.78395329,0.68954890,0.58843825,0.48180497,0.37093144,0.25708041,0.14130916,0.02433450,-0.09336831,-0.21117248,-0.32786540,-0.44162183,-0.55054673,-0.65333021,-0.74934070,-0.83808983,-0.91874614,-0.99024462,-1.05171427,-1.10261794,-1.14254838,-1.17109540,-1.18793312
1.85000000,-1.22930069,-1.22212703,-1.20272307,-1.17131585,-1.12826398,-1.07392958,-1.00872771,-0.93336952,-0.84889163,-0.75626703,-0.65607167,-0.54875790,-0.43530387,-0.31745513,-0.19723601,-0.07623641,0.04465508,0.16494865,0.28407212,0.40110824,0.51483336,0.62390325,0.72701812,0.82300237,0.91081803,0.98955230,1.05840514,1.11668428,1.16380624,1.19929990,1.22281056,1.23410331,1.23306530,1.21970691,1.19416163,1.15668474,1.10765097,1.04755135,0.97699040,0.89668560,0.80747239,0.71031611,0.60632404,0.49673365,0.38283908,0.26583728,0.14665276,0.02589638,-0.09589642,-0.21782065,-0.33831553,-0.45540268,-0.56734271,-0.67309411,-0.77210106,-0.86369879,-0.94685772,-1.02048676,-1.08379356,-1.13626226,-1.17743144,-1.20684875,-1.22419049
1.90000000,-1.26264415,-1.25528338,-1.23535900,-1.20308586,-1.15884395,-1.10305563,-1.03614882,-0.95875392,-0.87186331,-0.77659177,-0.67374605,-0.56382289,-0.44756773,-0.32645999,-0.20252574,-0.07765245,0.04691697,0.17051787,0.29262274,0.41245923,0.52891765,0.64068434,0.74642524,0.84490598,0.93503329,1.01585219,1.08653243,1.14635971,1.19473377,1.23117062,1.25530606,1.26689891,1.26583332,1.25211994,1.22589583,1.18742315,1.13708690,1.07539233,1.00296343,0.92054512,0.82901187,0.72938077,0.62281488,0.51058537,0.39396028,0.27403251,0.15159207,0.02720625,-0.09842993,-0.22408276,-0.34791045,-0.46792417,-0.58262333,-0.69117861,-0.79299303,-0.88718710,-0.97259593,-1.04816399,-1.11316942,-1.16708156,-1.20938048,-1.23959054,-1.25739553
1.95000000,-1.29284023,-1.28530696,-1.26491391,-1.23186385,-1.18653980,-1.12941593,-1.06096316,-0.98176142,-0.89272115,-0.79501718,-0.68967573,-0.57734086,-0.45863151,-0.33473786,-0.20754784,-0.07912577,0.04893287,0.17569691,0.30059190,0.42296005,0.54183109,0.65596480,0.76402377,0.86472710,0.95692674,1.03962248,1.11195159,1.17317710,1.22268245,1.25997161,1.28467164,1.29653567,1.29544516,1.28141100,1.25457349,1.21520111,1.16368856,1.10055502,1.02644464,0.94213200,0.84853354,0.74671784,0.63789247,0.52333364,0.40424304,0.28158487,0.15604150,0.02822086,-0.10093686,-0.22986902,-0.35656308,-0.47914973,-0.59639075,-0.70757279,-0.81196281,-0.90847622,-0.99588795,-1.07321352,-1.13977450,-1.19499798,-1.23831334,-1.26923892,-1.28746633
2.00000000,-1.31981415,-1.31212352,-1.29131231,-1.25757532,-1.21128595,-1.15295350,-1.08310722,-1.00231502,-0.91139863,-0.81151868,-0.70386870,-0.58929961,-0.46842484,-0.34218514,-0.21223171,-0.08066283,0.05063155,0.18039720,0.30791354,0.43257703,0.55355924,0.66973125,0.77979001,0.88242878,0.97645005,1.06080654,1.13460019,1.19706990,1.24758270,1.28563108,1.31083409,1.32293973,1.32182701,1.30750708,1.28012319,1.23994967,1.18739054,1.12297917,1.04738135,0.96140410,0.86600774,0.76230756,0.65153655,0.53494075,0.41361970,0.28840549,0.15992760,0.02892645,-0.10335890,-0.23508885,-0.36421174,-0.48907035,-0.60865431,-0.72225572,-0.82895006,-0.92749504,-1.01667407,-1.09558087,-1.16354572,-1.21993945,-1.26415623,-1.29572049,-1.31432836
2.05000000,-1.34349870,-1.33566722,-1.31448771,-1.28015297,-1.23302118,-1.17361772,-1.10253030,-1.02034997,-0.92782825,-0.82605977,-0.71633072,-0.59970872,-0.47690965,-0.34871225,-0.21648974,-0.08223738,0.05196477,0.18453126,0.31450732,0.44126104,0.56408029,0.68197204,0.79370747,0.89798301,0.99356362,1.07935579,1.15442345,1.21797912,1.26937261,1.30808511,1.33372821,1.34604527,1.34491313,1.33034318,1.30248139,1.26160766,1.20813532,1.14261282,1.06572986,0.97832856,0.88141251,0.77613279,0.66372094,0.54535542,0.42200987,0.29440670,0.16319846,0.02934017,-0.10562100,-0.23966364,-0.37082392,-0.49769692,-0.61942131,-0.73519541,-0.84389339,-0.94418365,-1.03490647,-1.11521767,-1.18442426,-1.24184085,-1.28684411,-1.31897014,-1.33791464
2.10000000,-1.36383453,-1.35588043,-1.33438268,-1.29953773,-1.25168943,-1.19136276,-1.11919205,-1.03581545,-0.94194772,-0.83859465,-0.72705837,-0.60858890,-0.48407817,-0.35425405,-0.22023055,-0.08379469,0.05291409,0.18802320,0.32028497,0.44894734,0.57336130,0.69267357,0.80576509,0.91137056,1.00823707,1.09523033,1.17137472,1.23585368,1.28799821,1.32727784,1.35329697,1.36579470,1.36464598,1.34986246,1.32159269,1.28012206,1.22587377,1.15941298,1.08145597,0.99288160,0.89473187,0.78817560,0.67441005,0.55451255,0.42932613,0.29951185,0.16583018,0.02950632,-0.10764352,-0.24353632,-0.37639460,-0.50505051,-0.62869059,-0.74635117,-0.85673599,-0.95849495,-1.05054707,-1.13208023,-1.20235640,-1.26064502,-1.30632073,-1.33893088,-1.35816602
2.15000000,-1.38077045,-1.37271359,-1.35094860,-1.31567949,-1.26724101,-1.20614695,-1.13305985,-1.04867424,-0.95370484,-0.84907348,-0.73603623,-0.61596172,-0.48994622,-0.35877515,-0.22337223,-0.08526058,0.05349305,0.19081844,0.32515902,0.45555838,0.58135583,0.70181641,0.81595440,0.92257999,1.02044959,1.10839962,1.18541606,1.25065079,1.30341370,1.34316162,1.36949163,1.38213882,1.38097645,1.36601646,1.33741003,1.29544838,1.24056571,1.17334622,1.09453530,1.00504771,0.90595337,0.79841360,0.68355656,0.56233567,0.43548216,0.30366432,0.16782911,0.02948820,-0.10935449,-0.24667657,-0.38094016,-0.51115293,-0.63644979,-0.75567834,-0.86743018,-0.97039433,-1.06356501,-1.14612889,-1.21729455,-1.27630344,-1.32253844,-1.35555375,-1.37503155
2.20000000,-1.39426376,-1.38612523,-1.36414540,-1.32853739,-1.27963382,-1.21793306,-1.14410661,-1.05890072,-0.96306036,-0.85744840,-0.74323800,-0.62184160,-0.49454347,-0.36226985,-0.22585326,-0.08655346,0.05374425,0.19289071,0.32905258,0.46100936,0.58800369,0.70937175,0.82426620,0.93160599,1.03018965,1.11884296,1.19651890,1.26233644,1.31558176,1.35569724,1.38227196,1.39503697,1.39386393,1.37876527,1.34989503,1.30755110,1.25218053,1.18438923,1.10495312,1.01481808,0.91506484,0.80681666,0.69110113,0.56874210,0.44040176,0.30683424,0.16922932,0.02935715,-0.11069962,-0.24908078,-0.38448964,-0.51601934,-0.64267633,-0.76313382,-0.87594007,-0.97985794,-1.07393472,-1.15732835,-1.22919845,-1.28877648,-1.33545794,-1.36879776,-1.38846872
2.25000000,-1.40428045,-1.39608200,-1.37394128,-1.33807980,-1.28883430,-1.22668924,-1.15230946,-1.06647829,-0.96998864,-0.86367898,-0.74863049,-0.62623147,-0.49790333,-0.36475689,-0.22763897,-0.08759703,0.05373171,0.19424496,0.33190874,0.46521625,0.59323323,0.71529912,0.83068681,0.93844671,1.03745414,1.12654974,1.20466454,1.27088592,1.32447394,1.36485414,1.39160633,1.40445710,1.40327653,1.38807774,1.35901830,1.31640419,1.26069773,1.19252898,1.11270348,1.02218818,0.92205103,0.81334470,0.69697441,0.57365026,0.44402763,0.30902128,0.17008579,0.02918081,-0.11164857,-0.25076748,-0.38707529,-0.51965411,-0.64734099,-0.76868105,-0.88224216,-0.98687030,-1.08163467,-1.16564847,-1.23803596,-1.29803341,-1.34504803,-1.37863002,-1.39844368
2.30000000,-1.41079536,-1.40255887,-1.38031258,-1.34428397,-1.29481801,-1.23239025,-1.15764940,-1.07139677,-0.97447647,-0.86773607,-0.75217935,-0.62912228,-0.50005423,-0.36627109,-0.22872299,-0.08833127,0.05353010,0.19491557,0.33369754,0.46810489,0.59696639,0.71954598,0.83519483,0.94310058,1.04224663,1.13151910,1.20984467,1.27628438,1.33007103,1.37061069,1.39747194,1.41037599,1.40919121,1.39393179,1.36475990,1.32199164,1.26610732,1.19776250,1.11778771,1.02715481,0.92689043,0.81794719,0.70110165,0.57698811,0.44632799,0.31025323,0.17046453,0.02901294,-0.11219631,-0.25176968,-0.38872463,-0.52205027,-0.65041309,-0.77229360,-0.88632435,-0.99142191,-1.08664706,-1.17106538,-1.24378365,-1.30405211,-1.35128549,-1.38502583,-1.40493142
2.35000000,-1.41379226,-1.40553932,-1.38324370,-1.34713573,-1.29756973,-1.23501854,-1.16011185,-1.07365047,-0.97652065,-0.86960348,-0.75385467,-0.63049579,-0.50101398,-0.36685346,-0.22912376,-0.08871989,0.05321272,0.19496002,0.33441952,0.46961990,0.59912595,0.72204973,0.83775886,0.94556291,1.04457497,1.13375906,1.21206142,1.27852734,1.33236361,1.37295452,1.39985498,1.41277939,1.41159401,1.39631469,1.36710974,1.32430794,1.26841001,1.20009610,1.12021214,1.02971286,0.92955321,0.82056496,0.70340932,0.57870147,0.44730000,0.31058038,0.17043156,0.02888643,-0.11236012,-0.25212584,-0.38945515,-0.52319204,-0.65186568,-0.77395675,-0.88818370,-0.99350747,-1.08895826,-1.17356252,-1.24642689,-1.30681874,-1.35415503,-1.38796891,-1.40791579
2.40000000,-1.41326380,-1.40501551,-1.38272724,-1.34662910,-1.29708326,-1.23456511,-1.15968763,-1.07323722,-0.97612531,-0.86927761,-0.75363560,-0.63032949,-0.50078784,-0.36654218,-0.22887720,-0.08875312,0.05284048,0.19444923,0.33410484,0.46973172,0.59964404,0.72274215,0.83833705,0.94582268,1.04444821,1.13328489,1.21132712,1.27762100,1.33135247,1.37188289,1.39875090,1.41166217,1.41048025,1.39522339,1.36606805,1.32335842,1.26761691,1.19954381,1.11998532,1.02985234,0.93000059,0.82113422,0.70383302,0.57876067,0.44696913,0.31006665,0.17004268,0.02881058,-0.11217299,-0.25187157,-0.38927245,-0.52305928,-0.65167975,-0.77366718,-0.88782402,-0.99312502,-1.08855976,-1.17313142,-1.24595972,-1.30632744,-1.35364942,-1.38745156,-1.40738950
2.45000000,-1.40921153,-1.40098843,-1.37876412,-1.34276610,-1.29336107,-1.23102987,-1.15637418,-1.07015835,-0.97329953,-0.86676563,-0.75151296,-0.62860230,-0.49937001,-0.36536602,-0.22802760,-0.08844563,0.05245382,0.19345630,0.33280811,0.46844056,0.59847055,0.72155605,0.83687872,0.94386044,1.04187341,1.13011675,1.20766330,1.27358238,1.32704906,1.36740313,1.39416475,1.40702866,1.40585491,1.39066499,1.36164586,1.31915934,1.26374868,1.19612527,1.11711488,1.02755636,0.92818631,0.81959261,0.70232535,0.57716430,0.44538459,0.30877929,0.16933592,0.02877283,-0.11167524,-0.25103348,-0.38817147,-0.52163266,-0.64984671,-0.77143133,-0.88525362,-0.99027582,-1.08544925,-1.16977201,-1.24238442,-1.30258016,-1.34976958,-1.38347478,-1.40335407
2.50000000,-1.40164576,-1.39346797,-1.37136377,-1.33555666,-1.28641378,-1.22442163,-1.15017656,-1.06441941,-0.96805571,-0.86208280,-0.74748980,-0.62529953,-0.49674769,-0.36334104,-0.22661849,-0.08783055,0.05206882,0.19204567,0.33059981,0.46577626,0.59558019,0.71843313,0.83332836,0.93964767,1.03685260,1.12427683,1.20109917,1.26643889,1.31947581,1.35953309,1.38611158,1.39889299,1.39773294,1.38265715,1.35386517,1.31173756,1.25683410,1.18986302,1.11160482,1.02280039,0.92406030,0.81588654,0.69886242,0.57393934,0.44261153,0.30677885,0.16832782,0.02874414,-0.11090614,-0.24962609,-0.38614024,-0.51889827,-0.64636893,-0.76726298,-0.88048390,-0.98496507,-1.07963153,-1.16349266,-1.23571114,-1.29558650,-1.34252477,-1.37604831,-1.39581977
2.55000000,-1.39058551,-1.38247285,-1.36054421,-1.32501862,-1.27625984,-1.21475779,-1.14110808,-1.05603120,-0.96040905,-0.85524984,-0.74158024,-0.62041637,-0.49290638,-0.36047085,-0.22468531,-0.08695113,0.05167792,0.19026460,0.32755579,0.46179419,0.59097663,0.71333204,0.82763169,0.93314819,1.02938069,1.11578628,1.19166934,1.25622741,1.30866611,1.34830154,1.37461689,1.38727953,1.38613979,1.37122846,1.34275908,1.30112971,1.24690798,1.18077961,1.10345342,1.01555353,0.91757409,0.80997865,0.69344798,0.56913748,0.43872136,0.30411120,0.16701389,0.02868661,-0.10989717,-0.24765197,-0.38316464,-0.51485085,-0.64125868,-0.76118080,-0.87352873,-0.97720284,-1.07111915,-1.15430983,-1.22595755,-1.28536381,-1.33193266,-1.36519066,-1.38480553
2.60000000,-1.37605846,-1.36803058,-1.34633215,-1.31117788,-1.26292523,-1.20206381,-1.12919053,-1.04501099,-0.95037774,-0.84629087,-0.73380710,-0.61395940,-0.48783520,-0.35674964,-0.22225107,-0.08585175,0.05125457,0.18813834,0.32374670,0.45656765,0.58469311,0.70623522,0.81974297,0.92432172,1.01944480,1.10466230,1.17941110,1.24299281,1.29466392,1.33374845,1.35971717,1.37222344,1.37111190,1.35641875,1.32837139,1.28738072,1.23400859,1.16889488,1.09265248,1.00578170,0.90868770,0.80185421,0.68611402,0.56282823,0.43378206,0.30080298,0.16537280,0.02856172,-0.10866789,-0.24510443,-0.37923332,-0.50949518,-0.63453604,-0.75320647,-0.86440471,-0.96700510,-1.05993255,-1.14224768,-1.21314859,-1.27193722,-1.31801941,-1.35092897,-1.37033890
2.65000000,-1.35810085,-1.35017735,-1.32876292,-1.29406846,-1.24644339,-1.18637272,-1.11445398,-1.03138326,-0.93798388,-0.83523218,-0.72419916,-0.60594606,-0.48153094,-0.35216701,-0.21932534,-0.08457015,0.05076078,0.18566959,0.31922924,0.45017812,0.57678918,0.69715331,0.80963262,0.91312936,1.00702535,1.09091614,1.16436147,1.22678574,1.27752291,1.31592503,1.34146042,1.35377136,1.35269716,1.33827913,1.31075583,1.27054191,1.21817488,1.15422401,1.07918835,0.99345263,0.89737662,0.79152534,0.67691798,0.55509001,0.42784994,0.29686090,0.16337318,0.02833745,-0.10722499,-0.24197195,-0.37434145,-0.50284573,-0.62622637,-0.74336358,-0.85313196,-0.95439458,-1.04609992,-1.12733754,-1.19731636,-1.25533976,-1.30081963,-1.33329896,-1.35245596
2.70000000,-1.33675743,-1.32895785,-1.30788037,-1.27373258,-1.22685517,-1.16772470,-1.09693632,-1.01518029,-0.92325460,-0.82210204,-0.71278875,-0.59640290,-0.47400041,-0.34671326,-0.21590631,-0.08313223,0.05015568,0.18284203,0.31404051,0.44270508,0.56734399,0.68612628,0.79729388,0.89954041,0.99209930,1.07455227,1.14655446,1.20766006,1.25730502,1.29489349,1.31990652,1.33198197,1.33095543,1.31687179,1.28997468,1.25066847,1.19944395,1.13677667,1.06304475,0.97854216,0.88363808,0.77903221,0.66593667,0.54600075,0.42096437,0.29227486,0.16098151,0.02799318,-0.10556401,-0.23824301,-0.36849290,-0.49492495,-0.61635807,-0.73167735,-0.83973514,-0.93940110,-1.02965681,-1.10961757,-1.17850015,-1.23561242,-1.28037623,-1.31234476,-1.33120126
2.75000000,-1.31208134,-1.30442513,-1.28373674,-1.25022065,-1.20420896,-1.14616683,-1.07668272,-0.99644208,-0.90622304,-0.80693127,-0.69961005,-0.58536284,-0.46526080,-0.34038392,-0.21198488,-0.08154992,0.04940350,0.17962682,0.30819649,0.43421709,0.55644736,0.67322089,0.78274735,0.88353957,0.97464509,1.05556937,1.12601906,1.18567007,1.23407846,1.27072625,1.29512746,1.30692656,1.30595868,1.29226935,1.26609702,1.22781695,1.17784904,1.11655780,1.04420731,0.96104095,0.86749538,0.76444087,0.65325806,0.53562955,0.41314617,0.28702381,0.15816940,0.02752174,-0.10367319,-0.23391027,-0.36170064,-0.48576094,-0.60496105,-0.71817522,-0.82424437,-0.92206167,-1.01064555,-1.08913248,-1.15674645,-1.21280411,-1.25674035,-1.28811874,-1.30662773
2.80000000,-1.28413404,-1.27664044,-1.25639242,-1.22359119,-1.17856070,-1.12175292,-1.05374503,-0.97521605,-0.88692908,-0.78975417,-0.68469835,-0.57286265,-0.45533840,-0.33318284,-0.20754981,-0.07982215,0.04847954,0.17599071,0.30169431,0.42476562,0.54418996,0.65852491,0.76604256,0.86513338,0.95464901,1.03396308,1.10277845,1.16086793,1.20791535,1.24350471,1.26720714,1.27868921,1.27779087,1.26455368,1.23919647,1.20204275,1.15341872,1.09357018,1.02266943,0.94096043,0.84899947,0.74783795,0.63897228,0.52403093,0.40439956,0.28108317,0.15491916,0.02692852,-0.10153803,-0.22897345,-0.35398560,-0.47538499,-0.59206601,-0.70288764,-0.80669588,-0.90242015,-0.98911481,-1.06593342,-1.13210901,-1.18697160,-1.22997110,-1.26068139,-1.27879659
2.85000000,-1.25298517,-1.24567309,-1.22591578,-1.19391065,-1.14997390,-1.09454353,-1.02818142,-0.95155651,-0.86541958,-0.77060966,-0.66809016,-0.55894073,-0.44426626,-0.32512335,-0.20259255,-0.07793827,0.04737318,0.17190403,0.29451785,0.41438248,0.53065441,0.64213882,0.74725613,0.84435486,0.93211197,1.00973068,1.07685075,1.13330181,1.17888923,1.21331756,1.23624067,1.24736662,1.24654740,1.23381443,1.20934889,1.17339838,1.12617757,1.06781854,0.99843854,0.91833724,0.82822734,0.72932314,0.62316327,0.51124222,0.39471722,0.27443211,0.15122667,0.02622848,-0.09914585,-0.22344045,-0.34537455,-0.46382964,-0.57770456,-0.68584916,-0.78713227,-0.88052677,-0.96511917,-1.04007795,-1.10464887,-1.15817935,-1.20013541,-1.23010115,-1.24777717
2.90000000,-1.21871237,-1.21160028,-1.19238294,-1.16125321,-1.11851956,-1.06460598,-1.00005604,-0.92552397,-0.84174826,-0.74954216,-0.64982403,-0.54363595,-0.43208155,-0.31622762,-0.19711087,-0.07588278,0.04608796,0.16734710,0.28664518,0.40308111,0.51590859,0.62416650,0.72648667,0.82126540,0.90705576,0.98287690,1.04825162,1.10301510,1.14707273,1.18025857,1.20233304,1.21306719,1.21233380,1.20014694,1.17663019,1.14193267,1.09614842,1.03931501,0.97154197,0.89323511,0.80527750,0.70900060,0.60590259,0.49728468,0.38408699,0.26705958,0.14710144,0.02544172,-0.09648913,-0.21732683,-0.33589768,-0.45112760,-0.56190992,-0.66709922,-0.76560236,-0.85643751,-0.93871884,-1.01163006,-1.07443424,-1.12649931,-1.16730777,-1.19645426,-1.21364681
2.95000000,-1.18140110,-1.17450690,-1.15587757,-1.12570050,-1.08427605,-1.03201436,-0.96943897,-0.89718466,-0.81597517,-0.72660210,-0.62994160,-0.52698733,-0.41882307,-0.30652480,-0.19111083,-0.07364030,0.04463897,0.16231417,0.27805645,0.39086116,0.50000234,0.60470637,0.70384725,0.79595352,0.87952771,0.95342041,1.01699855,1.07004720,1.11253591,1.14442428,1.16559707,1.17590928,1.17526385,1.16365009,1.14111475,1.10769140,1.06335629,1.00808513,0.94203131,0.86574381,0.78026304,0.68697072,0.58724612,0.48216751,0.37249915,0.25896786,0.14256437,0.02458903,-0.09356732,-0.21065410,-0.32558639,-0.43731136,-0.54471792,-0.64668262,-0.74216078,-0.83021364,-0.90997961,-0.98066018,-1.04154039,-1.09201064,-1.13157010,-1.15982456,-1.17649062
3.00000000,-1.14114444,-1.13448538,-1.11649068,-1.08734135,-1.04732883,-0.99684950,-0.93640612,-0.86661006,-0.78816611,-0.70184599,-0.60848861,-0.50903448,-0.40452968,-0.29604844,-0.18460682,-0.07119963,0.04304856,0.15681434,0.26874058,0.37771526,0.48296773,0.58384442,0.67945652,0.76853047,0.84960290,0.92139993,0.98311640,1.03443597,1.07534555,1.10591159,1.12615073,1.13601859,1.13545695,1.12442404,1.10287473,1.07071955,1.02783351,0.97417347,0.90998460,0.83597520,0.75330350,0.66332353,0.56723423,0.46589399,0.35995255,0.25017356,0.13764377,0.02368798,-0.09038706,-0.20344741,-0.31447174,-0.42241370,-0.52616790,-0.62464960,-0.71686738,-0.80192130,-0.87897275,-0.94724512,-1.00604942,-1.05479954,-1.09301150,-1.12030333,-1.13640128
3.05000000,-1.09804278,-1.09163548,-1.07432043,-1.04627156,-1.00777022,-0.95919884,-0.90103927,-0.83387667,-0.75839197,-0.67533607,-0.58551566,-0.48981860,-0.38923948,-0.28483390,-0.17762027,-0.06855646,0.04134148,0.15086982,0.25869988,0.36363657,0.46482265,0.56165013,0.65343004,0.73912335,0.81738344,0.88687891,0.94664367,0.99622178,1.03556580,1.06481578,1.08411381,1.09352457,1.09303493,1.08256828,1.06198056,1.03106495,0.98962557,0.93764814,0.87550579,0.80405702,0.72451679,0.63813490,0.54589488,0.44846841,0.34645894,0.24070608,0.13237091,0.02275054,-0.08696089,-0.19573323,-0.30258377,-0.40646852,-0.50630345,-0.60105556,-0.68978663,-0.77163131,-0.84577503,-0.91146798,-0.96805000,-1.01495889,-1.05172806,-1.07798908,-1.09347877
