0.00912121 	1
0.0192424 	1
0.0293636 	1
0.0394848 	1
0.0496061 	1
0.0597273 	1
0.0698485 	1
0.0799697 	1
0.0900909 	1
0.100212 	1
0.110333 	1
0.120455 	1
0.130576 	1
0.140697 	1
0.150818 	1
0.160939 	1
0.171061 	1
0.181182 	1
0.191303 	1
0.201424 	1
0.211545 	1
0.221667 	1
0.231788 	1
0.241909 	1
0.25203 	1
0.262152 	1
0.272273 	1
0.282394 	1
0.292515 	1
0.302636 	1
0.312758 	1
0.322879 	1
0.333 	1
0.343121 	1
0.353242 	1
0.363364 	1
0.373485 	1
0.383606 	1
0.393727 	1
0.403848 	1
0.41397 	1
0.424091 	1
0.434212 	1
0.444333 	1
0.454455 	1
0.464576 	1
0.474697 	1
0.484818 	1
0.494939 	1
0.505061 	1
0.515182 	1
0.525303 	1
0.535424 	1
0.545545 	1
0.555667 	1
0.565788 	1
0.575909 	1
0.58603 	1
0.596152 	1
0.606273 	1
0.616394 	1
0.626515 	1
0.636636 	1
0.646758 	1
0.656879 	1
0.667 	1
0.677121 	1
0.687242 	1
0.697364 	1
0.707485 	1
0.717606 	1
0.727727 	1
0.737848 	1
0.74797 	1
0.758091 	1
0.768212 	1
0.778333 	1
0.788455 	1
0.798576 	1
0.808697 	1
0.818818 	1
0.828939 	1
0.839061 	1
0.849182 	1
0.859303 	1
0.869424 	1
0.879545 	1
0.889667 	1
0.899788 	1
0.909909 	1
0.92003 	1
0.930152 	1
0.940273 	1
0.950394 	1
0.960515 	1
0.970636 	1
0.980758 	1
0.990879 	1
