0.00912121 	0.0300822
0.0192424 	0.0634094
0.0293636 	0.0966227
0.0394848 	0.129664
0.0496061 	0.162473
0.0597273 	0.194995
0.0698485 	0.227175
0.0799697 	0.258959
0.0900909 	0.290295
0.100212 	0.321136
0.110333 	0.351435
0.120455 	0.381147
0.130576 	0.410235
0.140697 	0.438659
0.150818 	0.466387
0.160939 	0.493387
0.171061 	0.519633
0.181182 	0.5451
0.191303 	0.56977
0.201424 	0.593626
0.211545 	0.616654
0.221667 	0.638844
0.231788 	0.660192
0.241909 	0.680693
0.25203 	0.700347
0.262152 	0.719158
0.272273 	0.73713
0.282394 	0.754274
0.292515 	0.770598
0.302636 	0.786112
0.312758 	0.800838
0.322879 	0.81479
0.333 	0.827989
0.343121 	0.840454
0.353242 	0.852208
0.363364 	0.863273
0.373485 	0.873673
0.383606 	0.883432
0.393727 	0.892575
0.403848 	0.901128
0.41397 	0.909116
0.424091 	0.916565
0.434212 	0.923501
0.444333 	0.929949
0.454455 	0.935934
0.464576 	0.941482
0.474697 	0.946616
0.484818 	0.951359
0.494939 	0.955737
0.505061 	0.95977
0.515182 	0.96348
0.525303 	0.96689
0.535424 	0.970017
0.545545 	0.972881
0.555667 	0.975502
0.565788 	0.977896
0.575909 	0.980079
0.58603 	0.982068
0.596152 	0.983878
0.606273 	0.985522
0.616394 	0.987013
0.626515 	0.988364
0.636636 	0.989587
0.646758 	0.990692
0.656879 	0.991689
0.667 	0.992587
0.677121 	0.993396
0.687242 	0.994123
0.697364 	0.994775
0.707485 	0.995361
0.717606 	0.995885
0.727727 	0.996354
0.737848 	0.996772
0.74797 	0.997145
0.758091 	0.997478
0.768212 	0.997774
0.778333 	0.998037
0.788455 	0.998271
0.798576 	0.998478
0.808697 	0.998662
0.818818 	0.998824
0.828939 	0.998967
0.839061 	0.999093
0.849182 	0.999203
0.859303 	0.999301
0.869424 	0.999386
0.879545 	0.99946
0.889667 	0.999525
0.899788 	0.99958
0.909909 	0.999629
0.92003 	0.99967
0.930152 	0.999704
0.940273 	0.999733
0.950394 	0.999757
0.960515 	0.999776
0.970636 	0.99979
0.980758 	0.9998
0.990879 	0.999805
